,Title,Section,Sub,Class,Cat,Deg,NCIC,Printable,UCR  Code,IBR_code,Effective Date,Short_Description,Full_Description,final_code
194,AM,073-A,,U,M,0,5599.0,N,99.0,90Z,,DOM ANIMALS VIO,Unlawful Sale Tuberculous Cattle,AM073-AUM090Z
195,AM,074,,U,M,0,5599.0,N,99.0,90Z,,IMPORT REGS VIO,Import Diseased Domestic Animal Into State,AM074UM090Z
196,AM,075,,U,M,0,5599.0,N,99.0,90Z,,SANITRY REG VIO,Unsanitary Livestock Facility,AM075UM090Z
197,AM,076,,U,M,0,5599.0,N,99.0,90Z,,DOM ANIMALS VIO,Ignore Quarantine On Animals,AM076UM090Z
198,AM,077,,U,M,0,5599.0,N,99.0,90Z,,DOM ANIMALS VIO,Unlawful Animal Destruction,AM077UM090Z
199,AM,081,,U,M,0,5599.0,N,99.0,90Z,,DOM ANIMALS VIO,Unlawful Sale/Slaughter Tubercular Animal,AM081UM090Z
200,AM,085,,U,M,0,5599.0,N,99.0,90Z,,DOM ANIMALS VIO,Unlawful Disposal Tubercular Animal Carcass,AM085UM090Z
201,AM,089,,U,M,0,5599.0,N,99.0,90Z,,DOM ANIMALS VIO,Unlawful Controlled Vaccines Serums,AM089UM090Z
202,AM,090,,U,M,0,5599.0,N,99.0,90Z,,DOM ANIMALS VIO,Unlawful Sale Animal With Bangs Disease,AM090UM090Z
203,AM,090-C,,U,M,0,5599.0,N,99.0,90Z,,DOM ANIMALS VIO,Cattle Wholesaling Without Health Certificate,AM090-CUM090Z
204,AM,095,,U,M,0,5599.0,N,99.0,90Z,,DOM ANIMALS VIO,Unlawfully Allowing Breeding Animal To Roam,AM095UM090Z
205,AM,095-A,,U,M,0,5599.0,N,99.0,90Z,,DOM ANIMALS VIO,Violation Ear Tags Or Other Identifications,AM095-AUM090Z
206,AM,095-B,,U,M,0,5599.0,N,99.0,90Z,,DOM ANIMALS VIO,False Pedigree Of Animals,AM095-BUM090Z
207,AM,095-C,,U,M,0,5599.0,N,99.0,90Z,,DOM ANIMALS VIO,Violation Examination Horses For Infectious Anemia,AM095-CUM090Z
208,AM,096-B,,U,M,0,5599.0,N,99.0,90Z,,SLAUGHTRHSE VIO,Unlicensed Slaughterhouse,AM096-BUM090Z
209,AM,096-D,,U,M,0,5599.0,N,99.0,90Z,,SLAUGHTRHSE VIO,Unsanitary Slaughterhouse,AM096-DUM090Z
210,AM,096-L,,U,M,0,5599.0,N,99.0,90Z,,MEAT INSPEC VIO,Sale Unlabeled Dressed Carcass,AM096-LUM090Z
211,AM,096-M,,U,M,0,5599.0,N,99.0,90Z,,MEAT SALES VIOL,Uninspected Carcass Sale,AM096-MUM090Z
212,AM,096-N,,U,M,0,5599.0,N,99.0,90Z,,MEAT LABELG VIO,Improperly Labeled Dressed Carcass,AM096-NUM090Z
213,AM,096-Q,,U,M,0,5599.0,N,99.0,90Z,1970-07-01 00:00:00,MEAT LABELG VIO,Unmarked And Unlabeled Meat,AM096-QUM090Z
214,AM,096-R,,U,M,0,5599.0,N,99.0,90Z,,MEAT INSPEC VIO,Unlawful Possession Inspection Label,AM096-RUM090Z
215,AM,096-Z-01,,U,M,0,5599.0,N,99.0,90Z,,DISPSL PLNT VIO,Unlicensed Oper Disposal Plant Or Trans Service,AM096-Z-01UM090Z
216,AM,096-Z-07,,U,M,0,5599.0,N,99.0,90Z,,DISPSL PLNT VIO,Improper Label Disposal Plant Product,AM096-Z-07UM090Z
217,AM,096-Z-08,,U,M,0,5599.0,N,99.0,90Z,,DISPSL PLNT VIO,Failure To Keep Disposal Plant Records,AM096-Z-08UM090Z
218,AM,096-Z-09,,E,F,0,5599.0,Y,43.0,90Z,,MEAT PROCES VIO,Criminal Processing Inedible Meat,AM096-Z-09EF090Z
219,AM,096-Z-10,,E,F,0,5599.0,Y,43.0,90Z,,SALE INEDB MEAT,Criminal Sale Inedible Meat,AM096-Z-10EF090Z
220,AM,096-Z-11,,E,F,0,5599.0,Y,43.0,90Z,,PLANT LICNG VIO,Criminal Transportation Of Inedible Meat,AM096-Z-11EF090Z
221,AM,096-Z-12,,A,M,0,5511.0,N,99.0,90Z,,PLANT LICNG VIO,Unlawful Labeling Inedible Meat,AM096-Z-12AM090Z
222,AM,096-Z-28,,U,M,0,5599.0,N,99.0,90Z,1970-12-01 00:00:00,POULTRY PRO VIO,Failure To Inspect Poultry,AM096-Z-28UM090Z
223,AM,096-Z-30,,U,M,0,5599.0,N,99.0,90Z,1970-12-01 00:00:00,POULTRY PRO VIO,Improperly Labeling And Marking Poultry,AM096-Z-30UM090Z
224,AM,096-Z-33,,U,M,0,5599.0,N,99.0,90Z,1970-12-01 00:00:00,POULTRY PRO VIO,Unlawful Possession Official Devices,AM096-Z-33UM090Z
225,AM,109,,,V,0,5599.0,N,99.0,90Z,,UNLIC DOG,Owning/Harboring Unlicensed Dog,AM109V090Z
226,AM,112,,,V,0,5599.0,N,99.0,90Z,,DOG/TAGS VIOL,Dog At Large Without Collar/Tag,AM112V090Z
227,AM,119,,,V,0,5599.0,N,99.0,90Z,,VIOL DOG CONTRL,Violation Of Dog Control Procedures,AM119V090Z
228,AM,123,08,U,M,0,5599.0,N,99.0,90Z,2011-01-01 00:00:00,DANGEROUS DOGS,Dangerous Dogs - Bite Cause Serious Physical Injury,AM12308UM090Z
229,AM,123,09,A,M,0,5599.0,N,99.0,90Z,2011-01-01 00:00:00,DANGEROUS DOGS,Dangerous Dogs - Bite Cause Death,AM12309AM090Z
230,AM,130,,U,M,0,5599.0,N,99.0,90Z,,COMMER FEED VIO,Unlawful Sale Of Compounded Feeds,AM130UM090Z
231,AM,131,,U,M,0,5511.0,N,99.0,90Z,,COMMER FEED VIO,Mislabeling Commercial Feed,AM131UM090Z
232,AM,131-A,,U,M,0,5511.0,N,99.0,90Z,,COMMER FEED VIO,Mislabeling Commercial Feed In Bulk,AM131-AUM090Z
233,AM,132,,U,M,0,5599.0,N,99.0,90Z,,COMMER FEED VIO,Unlicensed Commercial Feed Manufacture,AM132UM090Z
234,AM,133-A,,U,M,0,5599.0,N,99.0,90Z,,COMMER FEED VIO,Unlawful Sale Commercial Feed,AM133-AUM090Z
235,AM,133-B,,U,M,0,5599.0,N,99.0,90Z,,COMMER FEED VIO,Misrepresent Commercial Feed,AM133-BUM090Z
236,AM,138,,U,M,0,5599.0,N,99.0,90Z,,MSREP AGRI SEED,Misrepresenting Seed,AM138UM090Z
237,AM,142-BB,,U,M,0,5599.0,N,99.0,90Z,,LIMING MATR VIO,Unlawful Sale Agricultural Lime,AM142-BBUM090Z
238,AM,142-C,,U,M,0,5511.0,N,99.0,90Z,,MSLABL POT SEED,Mislabeling Seed Potatoes,AM142-CUM090Z
239,AM,142-CC,,U,M,0,5599.0,N,99.0,90Z,,LIMING MATR VIO,Sale Unlabelled Liming Material,AM142-CCUM090Z
240,AM,142-DD,,U,M,0,5599.0,N,99.0,90Z,,LIMING MATR VIO,Unregistered Sale Liming Material,AM142-DDUM090Z
241,AM,145,,U,M,0,5511.0,N,99.0,90Z,,MSLABL FRTLIZER,Mislabel Commercial Fertilizer,AM145UM090Z
242,AM,146,,U,M,0,5599.0,N,99.0,90Z,,UNREG SLE FRTLZ,Unlicensed Sale Of Fertilizer,AM146UM090Z
243,AM,146-B,,U,M,0,5511.0,N,99.0,90Z,,MSLABL FRTLIZER,Mislabel Commercial Fertilizer,AM146-BUM090Z
244,AM,147-B,,U,M,0,5599.0,N,99.0,90Z,,ILL SLE INCULNT,Unlicensed Sale:Soil Inoculant,AM147-BUM090Z
245,AM,147-D,,U,M,0,5599.0,N,99.0,90Z,,MSREP INCULNT,Misrepresenting Soil Inoculant,AM147-DUM090Z
246,AM,152,,U,M,0,5599.0,N,99.0,90Z,,MSBRND TURPNTNE,Misbranded/Adulterated Turpentine,AM152UM090Z
247,AM,153,,U,M,0,5599.0,N,99.0,90Z,,ILL SLE LNSD OI,Sale:Adulterated Raw Linseed Oil,AM153UM090Z
248,AM,154,,U,M,0,5599.0,N,99.0,90Z,,ILL SLE LNSD OI,Sale:Adulterated Boiled Linseed Oil,AM154UM090Z
249,AM,155,,U,M,0,5599.0,N,99.0,90Z,,IL SLE LNSD OIL,Unlawful Sale Adulterated Linseed/Turpentine,AM155UM090Z
250,AM,156-DD,,U,M,0,5599.0,N,99.0,90Z,,GRADING VIOL,Unlawful Sale Control Atmosphere Produce,AM156-DDUM090Z
251,AM,156-E,,U,M,0,5599.0,N,99.0,90Z,,FARM PRODS VIOL,Misrepresent Farm Products,AM156-EUM090Z
252,AM,156-G,,U,M,0,5599.0,N,99.0,90Z,,FARM PRODS VIOL,Remove Or Dispose Of Seized Farm Products,AM156-GUM090Z
253,AM,156-GG,,U,M,0,5511.0,N,99.0,90Z,,GRADING VIOL,Misbrand Close Pack Potatoes,AM156-GGUM090Z
254,AM,156-H,,U,M,0,5599.0,N,99.0,90Z,,MSUSE ST BRAND,Misuse State Brand/Trademark,AM156-HUM090Z
255,AM,159,,U,M,0,5511.0,N,99.0,90Z,,MSBRND APPLES,Misbrand/Misgraded Apples,AM159UM090Z
256,AM,160,,U,M,0,5599.0,N,99.0,90Z,,ILL APPLE SALES,Unlawful Sale Substandard Evaporated Apples,AM160UM090Z
257,AM,160-A,,U,M,0,5599.0,N,99.0,90Z,,ILL EGG SALES,Unlawful Sale Substandard Eggs,AM160-AUM090Z
258,AM,160-C,,U,M,0,5599.0,N,99.0,90Z,,ILL EGG SALES,Unlawful Resale Substandard Eggs,AM160-CUM090Z
259,AM,160-D,,U,M,0,5511.0,N,99.0,90Z,,MSLABLING EGGS,Mislabeling Eggs,AM160-DUM090Z
260,AM,160-E,,U,M,0,5599.0,N,99.0,90Z,,ILL EGG SALES,Selling Eggs To A Retailer Without An Invoice,AM160-EUM090Z
261,AM,160-K,,U,M,0,5511.0,N,99.0,90Z,,MSLABLING GRAPE,Mislabeling Grapes,AM160-KUM090Z
262,AM,160-P,,U,M,0,5599.0,N,99.0,90Z,,VIO RE MPLE SYR,Failure Mark Grade Maple Syrup,AM160-PUM090Z
263,AM,160-Q,,U,M,0,5511.0,N,99.0,90Z,,IMP BRND LETTUC,Improperly Branding Closed Lettuce,AM160-QUM090Z
264,AM,160-R,,U,M,0,5599.0,N,99.0,90Z,,IMP LETTUCE SLE,Improper Sale Lettuce,AM160-RUM090Z
265,AM,162,,U,M,0,5599.0,N,99.0,90Z,,UNCRT NURS STCK,Uncertified Nursery Stock,AM162UM090Z
266,AM,163,,U,M,0,5599.0,N,99.0,90Z,,NURSRY STCK VIO,Unlawful Sale Dead Nursery Stock,AM163UM090Z
267,AM,163-B,,U,M,0,5599.0,N,99.0,90Z,,UNRG NURSRY DLR,Unregistered Nurseryman-Dealer,AM163-BUM090Z
268,AM,163-C,,U,M,0,2699.0,N,99.0,90Z,,FRD BUSNS PRACT,Fraud /Misleading Ads/Business Practices,AM163-CUM090Z
269,AM,164-A,,U,M,0,5599.0,N,99.0,90Z,,IL SHIP LV PEST,Unlawful Shipment Live Pests,AM164-AUM090Z
270,AM,166,,U,M,0,5599.0,N,99.0,90Z,,INSPECTION VIO,Sale Nursery Stock Without Certificate Of Inspection,AM166UM090Z
271,AM,167,,U,M,0,5599.0,N,99.0,90Z,,INSPECTION VIO,Deny Access To Agricultural Inspector,AM167UM090Z
272,AM,169-A,,,V,0,5599.0,N,99.0,90Z,,SPRAYING W/PSN,Spraying Fruit/Crops With Poison,AM169-AV090Z
273,AM,172,,U,M,0,5599.0,N,99.0,90Z,,MSBRND CAUS SUB,Misbrand Caustic/Corrosive Substance,AM172UM090Z
274,AM,174,,U,M,0,5599.0,N,99.0,90Z,,BEE KEEPING VIO,Unlawfully Keeping Diseased Bees,AM174UM090Z
275,AM,175,,U,M,0,5599.0,N,99.0,90Z,,BEE KEEPING VIO,Unpermitted Transport Of Bees,AM175UM090Z
276,AM,175-M,,,V,0,5599.0,N,99.0,90Z,,BABY CHICKS VIO,Unpermitted Offer:Baby Chicks,AM175-MV090Z
277,AM,175-O,,,V,0,5599.0,N,99.0,90Z,,BABY CHICKS VIO,Mislabeled Baby Chicks Sale,AM175-OV090Z
278,AM,175-P,,,V,0,5599.0,N,99.0,90Z,,BABY CHICKS VIO,Unreported Sale Baby Chicks,AM175-PV090Z
279,AM,184,,U,M,0,5599.0,N,99.0,90Z,,WT/MEASURES VIO,Unlawful Removal Of Condemnation Seal,AM184UM090Z
280,AM,185,,U,M,0,5599.0,N,99.0,90Z,,WT/MEASURES VIO,Unlawful Remove Condemning Seal,AM185UM090Z
281,AM,187,,U,M,0,5599.0,N,99.0,90Z,,WT/MEASURES VIO,Unlawful Retention False Measure Device,AM187UM090Z
282,AM,188,,U,M,0,5599.0,N,99.0,90Z,,WT/MEASURES VIO,Unlawful Quantity Service Charge,AM188UM090Z
283,AM,189,,U,M,0,5599.0,N,99.0,90Z,,WT/MEASURES VIO,False Labeling Of Merchandise,AM189UM090Z
284,AM,190,,U,M,0,5599.0,N,99.0,90Z,1971-07-01 00:00:00,WT/MEASURES VIO,Illegal Sale Of Food Products,AM190UM090Z
285,AM,191,,U,M,0,5599.0,N,99.0,90Z,,WT/MEASURES VIO,Sale Of Nonstandard Package Sizes,AM191UM090Z
286,AM,197-N,,U,M,0,5599.0,N,99.0,90Z,,WEIGHMASTER VIO,Unlicensed Weighmaster,AM197-NUM090Z
287,AM,197-R,,U,M,0,5599.0,N,99.0,90Z,,LIQ PETROL VIOL,Unlawful Sale/Delivery Liq Petroleum Gas,AM197-RUM090Z
288,AM,202-A,,U,M,0,5511.0,N,99.0,90Z,,FOOD ADULTERATN,False Advertising Food Product,AM202-AUM090Z
289,AM,203,B1,U,M,0,5510.0,N,99.0,90Z,2015-10-25 00:00:00,FOOD ADULTERATN,Sale of Imitation Birch Sugar or Syrup,AM203B1UM090Z
290,AM,203,A1,U,M,0,5510.0,N,99.0,90Z,2015-10-25 00:00:00,FOOD ADULTERATN,Sale of Imitation Maple Sugar or Syrup,AM203A1UM090Z
291,AM,203,C1,U,M,0,5510.0,N,99.0,90Z,2015-10-25 00:00:00,FOOD ADULTERATN,Sale of Imitation Walnut Sugar or Syrup,AM203C1UM090Z
292,AM,204,,U,M,0,5511.0,N,99.0,90Z,2015-10-25 00:00:00,MISLABEL SYRUP,"Mislabeling Maple, Birch or Walnut Sugar or Syrup",AM204UM090Z
293,AM,204-A,,U,M,0,5510.0,N,99.0,90Z,,FOOD ADULTERATN,Unlawful Manufacture Olive Oil Mixture,AM204-AUM090Z
294,AM,204-D,,U,M,0,5510.0,N,99.0,90Z,,FOOD ADULTERATN,Adulteration Natural Fruit Juices,AM204-DUM090Z
295,AM,206,,U,M,0,5510.0,N,99.0,90Z,,FOOD ADULTERATN,Unlawful Sale Imitation Honey,AM206UM090Z
296,AM,208,,U,M,0,5510.0,N,99.0,90Z,,FOOD ADULTERATN,Unlawful Manufacture Or Sale Adulterated Vinegar,AM208UM090Z
297,AM,209,,U,M,0,5511.0,N,99.0,90Z,,FOOD ADULTERATN,Mislabeling Vinegar,AM209UM090Z
298,AM,211,,U,M,0,5511.0,N,99.0,90Z,,FOOD ADULTERATN,Misbranding Canned Goods,AM211UM090Z
299,AM,213,,U,M,0,5599.0,N,99.0,90Z,,FOOD ADULTERATN,Unlawful Repacking Fruit/Farm Prod,AM213UM090Z
300,AM,215-B,,U,M,0,5599.0,N,99.0,90Z,,FOOD ENRICH VIO,Sale Of Unenriched Product,AM215-BUM090Z
301,AM,218,,U,M,0,5599.0,N,99.0,90Z,,FOOD SALVAG VIO,Unlicensed Food Salvager,AM218UM090Z
302,AM,231,,U,M,0,5599.0,N,99.0,90Z,,WAREHOUSE VIOL,Unlicensed Refrigerated Warehouse,AM231UM090Z
303,AM,235,,U,M,0,5599.0,N,99.0,90Z,,REFRIG/FOOD VIO,Failure To Mark Refrigerated Food,AM235UM090Z
304,AM,236,,U,M,0,5599.0,N,99.0,90Z,,REFRIG/FOOD VIO,Unlawfully Removal Food Tag,AM236UM090Z
305,AM,239,,U,M,0,5599.0,N,99.0,90Z,,REFRIG/FOOD VIO,Storing Unfit Food In Warehouse,AM239UM090Z
306,AM,240,,U,M,0,5599.0,N,99.0,90Z,,FOOD STORAG VIO,Storing Food Beyond Specify Time,AM240UM090Z
307,AM,241,,U,M,0,5599.0,N,99.0,90Z,,FOOD STORAG VIO,Unlawful Transfer Of Food,AM241UM090Z
308,AM,246,,U,M,0,5599.0,N,99.0,90Z,,FARM PRODS VIOL,Unfair Conduct By A Dealer Or Broker,AM246UM090Z
309,AM,251-Z-1,,U,M,0,5599.0,N,99.0,90Z,1973-01-01 00:00:00,FOOD PROCSG VIO,Food Procr Violation Art 20 C,AM251-Z-1UM090Z
310,AM,256-A,,U,M,0,5599.0,N,99.0,90Z,,MILK CONTRL VIO,Hindering Examiation Of Milk Dealers Records,AM256-AUM090Z
311,AM,257,,U,M,0,5599.0,N,99.0,90Z,,MILK CONTRL VIO,Unlicensed Milk Dealer,AM257UM090Z
312,AM,258-M,,U,M,0,5599.0,N,99.0,90Z,,MILK CONTRL VIO,Dealer Purchased Milk At Less Than Fixed Price,AM258-MUM090Z
313,AM,288,,U,M,0,5599.0,N,99.0,90Z,,AGR/DOM ART VIO,Unlawful Gambling:Fair Grounds,AM288UM090Z
314,AM,351,2E,E,F,0,5599.0,Y,43.0,90Z,2004-07-20 00:00:00,ANIMAL FIGHTING,Keep Animal Trained To Fight On Premises Where Fighting Is Conducted,AM3512EEF090Z
315,AM,351,2D,E,F,0,5599.0,Y,43.0,90Z,2004-07-20 00:00:00,ANIMAL FIGHTING,Permit Animal Fighting/Training To Fight On One's Premises,AM3512DEF090Z
316,AM,351,2C,E,F,0,5599.0,Y,43.0,90Z,2004-07-20 00:00:00,ANIMAL FIGHTING,Breed Or Sell An Animal With Intent That It Engage In Animal Fighting,AM3512CEF090Z
317,AM,351,4B,U,M,0,5599.0,N,99.0,90Z,1984-11-01 00:00:00,ANIMAL FIGHTING,Spectator Paid Admission Fee Or Made Wager- Animal Fighting Exhibition,AM3514BUM090Z
318,AM,351,2A,E,F,0,5599.0,Y,43.0,90Z,1984-11-01 00:00:00,ANIMAL FIGHTING,"For Amusement Or Gain, Causes Any Animal To Engage In Animal Fighting",AM3512AEF090Z
319,AM,351,5B,U,M,0,5599.0,N,99.0,90Z,2008-07-21 00:00:00,ANIMAL FIGHTING,Knowing Presence As Spectator At Animal Fight- Prior Conv Within 5 Yrs,AM3515BUM090Z
320,AM,351,2B,E,F,0,5599.0,Y,43.0,90Z,1984-11-01 00:00:00,ANIMAL FIGHTING,Trains Animal With Intent That It Will Engage In Animal Fighting,AM3512BEF090Z
321,AM,351,6A,U,M,0,5599.0,N,99.0,90Z,2012-10-16 00:00:00,ANIMAL FIGHTING,Possess Or Sell Or Make Animal Fighting Paraphernalia - 2nd Off Within,AM3516AUM090Z
322,AM,351,6A,B,M,0,5599.0,N,99.0,90Z,,ANIMAL FIGHTING,Animal Fighting-Possess Or Sell Or Make Animal Fighting Paraphernalia,AM3516ABM090Z
323,AM,351,3B,U,M,0,5599.0,N,99.0,90Z,1984-11-01 00:00:00,ANIMAL FIGHTING,Own/Possess/Keep Animal With Intent That It Will Engage In Fighting,AM3513BUM090Z
324,AM,351,5B,B,M,0,5599.0,N,99.0,90Z,2011-09-02 00:00:00,ANIMAL FIGHTING,Knowing Presence As Spectator At Animal Fighting Exhibition,AM3515BBM090Z
325,AM,353,,A,M,0,5599.0,Y,99.0,90Z,2005-11-01 00:00:00,ANIMAL CRUELTY,Torturing Or Injuring Animals/Failure To Provide Sustenance,AM353AM090Z
326,AM,353-A,01,E,F,0,5599.0,Y,99.0,90Z,1999-11-01 00:00:00,ANIMAL CRUELTY,Aggravated Cruelty to Animals,AM353-A01EF090Z
327,AM,353-A,,E,F,0,5599.0,Y,99.0,90Z,1999-11-01 00:00:00,ANIMAL CRUELTY,Aggravated Cruelty To Animals,AM353-AEF090Z
328,AM,353-C,,A,M,0,5599.0,N,99.0,90Z,2007-10-27 00:00:00,ANIMAL TREATMNT,Intentionally Kill/Stun A Fur-bearing Animal With An Electric Current,AM353-CAM090Z
329,AM,353-F,,,V,0,5599.0,N,43.0,90Z,2015-04-14 00:00:00,ANIMAL TATTOO,Companion Animal Piercing and Tattooing Prohibited,AM353-FV090Z
330,AM,353B,,,V,0,5599.0,N,43.0,90Z,2003-11-21 00:00:00,ANIMAL VIOLATN,Appropriate Shelter For Dogs Left Outdoors,AM353BV090Z
331,AM,353D,,,V,0,5599.0,N,43.0,90Z,2009-01-23 00:00:00,ANIMAL VIOLATN,Confinement Of Companion Animal In Vehicle: Extreme Temperatures,AM353DV090Z
332,AM,354,,U,M,0,5599.0,N,99.0,90Z,,ANIMALS VIOL,Illegal Sale Of Baby Chicks Or Rabbits,AM354UM090Z
333,AM,355,,U,M,0,5599.0,N,99.0,90Z,,ANIMALS VIOL,Abandonment Of Disabled Animal,AM355UM090Z
334,AM,356,,U,M,0,5599.0,N,99.0,90Z,,ANIMALS VIOL,Neglect Of Impounded Animal,AM356UM090Z
335,AM,357,,U,M,0,5599.0,N,99.0,90Z,,ANIMALS VIOL,Sale/Exposing Diseased Animal,AM357UM090Z
336,AM,358,,U,M,0,5599.0,N,99.0,90Z,,ANIMALS VIOL,Sale Of Disabled Horses,AM358UM090Z
337,AM,358-A,,U,M,0,5599.0,N,99.0,90Z,1970-05-20 00:00:00,ANIMALS VIOL,Illegally Use Livestock As Prize,AM358-AUM090Z
338,AM,359,,U,M,0,5599.0,N,99.0,90Z,,ANIMALS VIOL,Animal Carried In Cruel Manner,AM359UM090Z
339,AM,359A,,,V,0,5599.0,N,43.0,90Z,2002-09-21 00:00:00,ANIMAL VIOLATN,Transportation Of Horses - First Offense,AM359AV090Z
340,AM,359A,,U,M,0,5599.0,N,43.0,90Z,2002-09-21 00:00:00,ANIMAL VIOLATN,Transportation Of Horses - Second Or Subsequent Offense,AM359AUM090Z
341,AM,360,,U,M,0,5599.0,N,99.0,90Z,,ANIMALS VIOL,Poisoning Animals,AM360UM090Z
342,AM,360,,E,F,0,5599.0,Y,43.0,90Z,,ANIMALS VIOL,Poisoning Animals,AM360EF090Z
343,AM,361,,E,F,0,5599.0,Y,43.0,90Z,,ANIMALS VIOL,Interference With Certain Animal,AM361EF090Z
344,AM,362,,U,M,0,5599.0,N,99.0,90Z,,ANIMALS VIOL,Littering Animal Right Of Way,AM362UM090Z
345,AM,364,,U,M,0,5599.0,N,99.0,90Z,,ANIMALS VIOL,Running Horses On Highway,AM364UM090Z
346,AM,365,,U,M,0,5599.0,N,99.0,90Z,,ANIMALS VIOL,Clipping/Cutting Ears Of Dogs,AM365UM090Z
347,AM,366,,U,M,0,5599.0,Y,43.0,90Z,2014-07-23 00:00:00,COM ANIML STEAL,Companion Animal Stealing,AM366UM090Z
348,AM,366-A,,U,M,0,5599.0,N,99.0,90Z,,ANIMALS VIOL,Illegally Seize Or Transport Dog For Research,AM366-AUM090Z
349,AM,367,,E,F,0,5599.0,Y,43.0,90Z,,AVOID ART26 PRV,Avoiding Art 26 Provisions,AM367EF090Z
350,AM,367,,U,M,0,5599.0,N,99.0,90Z,,ANIMALS VIOL,Avoiding Art 26 Provisions,AM367UM090Z
351,AM,368,,U,M,0,5599.0,N,99.0,90Z,,ANIMALS VIOL,Operating On Horses Tail,AM368UM090Z
352,AM,369,,U,M,0,5599.0,N,99.0,90Z,,ANIMALS VIOL,Obstructing Officer Animals,AM369UM090Z
353,AM,370,,U,M,0,5599.0,N,99.0,90Z,,ANIMALS VIOL,Improper Precaution:Wild Animal,AM370UM090Z
354,AM,377,,,V,0,5599.0,N,99.0,90Z,1980-09-01 00:00:00,ANIMAL VIOLATN,Disposal Of Dead Animals,AM377V090Z
355,AM,378,,E,F,0,5599.0,Y,99.0,90Z,1991-11-01 00:00:00,ANIMALS VIOL,Unlawful Tamper Animal Research,AM378EF090Z
362,BL,0038,,A,M,0,5099.0,N,99.0,90Z,,VIOL SUBPOENA,Subpoena Violation,BL0038AM090Z
363,BL,0041,,A,M,0,7399.0,N,99.0,90Z,,VIO BY BANK OFF,Violation By Director/Trustee/Officer,BL0041AM090Z
364,BL,0062,,A,M,0,7399.0,N,99.0,90Z,,EMPLY FUND VIOL,Violation Failure To Register Welfare Fund,BL0062AM090Z
365,BL,0063,,A,M,0,7399.0,N,99.0,90Z,,EMPLY FUND VIOL,Trustees Failure To Maintain Accurate Records,BL0063AM090Z
366,BL,0066,,A,M,0,7399.0,N,99.0,90Z,,EMPLY FUND VIOL,Failure To File Annual Statement Welfare Fund,BL0066AM090Z
367,BL,0067,,A,M,0,7399.0,N,99.0,90Z,,EMPLY FUND VIOL,Failure To File Special Statements Welfare Fund,BL0067AM090Z
368,BL,0068,,A,M,0,7399.0,N,99.0,90Z,,EMPLY FUND VIOL,Failure To File Welfare Fund Reports,BL0068AM090Z
369,BL,0069,,A,M,0,7399.0,N,99.0,90Z,,EMPLY FUND VIOL,Corporate Trustee Failure To File Statement Welfare Fund,BL0069AM090Z
370,BL,0071,,A,M,0,7399.0,N,99.0,90Z,,EMPLY FUND VIOL,General Violation Welfare Fund,BL0071AM090Z
371,BL,0142,,U,M,0,7399.0,N,99.0,90Z,,HOLDING CO VIOL,Violation Holding Company Regulations,BL0142UM090Z
372,BL,0142,,,V,0,7399.0,N,99.0,90Z,,HOLDING CO VIOL,Viol Limitation/Regulation Bank Holding Company,BL0142V090Z
373,BL,0143,,U,M,0,7399.0,N,99.0,90Z,,HOLDING CO VIOL,Limit Director/Officer/Employee Holding Company,BL0143UM090Z
374,BL,0180,,A,M,0,7399.0,N,99.0,90Z,,BANKING VIOL,Unauthorized Use Banking Powers,BL0180AM090Z
375,BL,0340,,A,M,0,7399.0,N,99.0,90Z,,BANKNG LIC VIOL,Making Loans Without License,BL0340AM090Z
376,BL,0349,,A,M,0,7399.0,N,99.0,90Z,1994-01-31 00:00:00,BANKNG LIC VIOL,Licensee :Failure To File Annual Report,BL0349AM090Z
377,BL,0350,,A,M,0,7399.0,N,99.0,90Z,1994-01-31 00:00:00,BANKNG LIC VIOL,Licensee :Advertising False Loan Terms,BL0350AM090Z
378,BL,0351,,A,M,0,7399.0,N,99.0,90Z,1994-01-31 00:00:00,BANKNG LIC VIOL,Violation Of Loan Restrictions:Interest And other Charges,BL0351AM090Z
379,BL,0352,,A,M,0,7399.0,N,99.0,90Z,1991-01-01 00:00:00,BANKNG LIC VIOL,Violation Of Loan Regulations,BL0352AM090Z
380,BL,0353,,A,M,0,7399.0,N,99.0,90Z,1991-01-01 00:00:00,BANKNG LIC VIOL,Violation Of Interest Regulations,BL0353AM090Z
381,BL,0370,,U,M,0,7399.0,N,99.0,90Z,,CK CASHER VIOL,Restrict Place Business,BL0370UM090Z
382,BL,0372,,U,M,0,7399.0,N,99.0,90Z,,CK CASHER VIOL,Fee/Schedule/Record Violation,BL0372UM090Z
383,BL,0373,,U,M,0,7399.0,N,99.0,90Z,,CK CASHER VIOL,License Provision Violation,BL0373UM090Z
384,BL,0420-F,,U,M,0,7399.0,N,99.0,90Z,,INS FUND VIOL,Unlawful Use Of Loan Insurance Fund Name,BL0420-FUM090Z
385,BL,0498-A,,A,M,0,5015.0,N,99.0,90Z,,FINANCE CO VIOL,Corp/Individ Failure To Obey Subpoena,BL0498-AAM090Z
386,BL,0499,,U,M,0,5099.0,N,99.0,90Z,,FINANCE CO VIOL,Failure To Permit Lawful Investigation,BL0499UM090Z
387,BL,0562,,A,M,0,5015.0,N,99.0,90Z,,SUBPOENA VIOL,Failure To Obey Subpoena,BL0562AM090Z
388,BL,0563,,U,M,0,7399.0,N,99.0,90Z,,FINANCE AG VIOL,Failure To Record/Fraud Record,BL0563UM090Z
